CustomerID,Age,Gender,Income,Location,DeviceType,PreferredCategory,PastClicks,PastPurchases,CustomerLifetimeValue,OpenRate,ClickThroughRate,PreviousResponse,Channel,CampaignType,CampaignText,DayOfWeek,TimeOfDay,Response
4677,23,Female,103632,Rural,Mobile,Electronics,3,1,405.8,0.23,0.38,3,Web Ads,Flash Sale,Reward points doubled for this week only,Fri,Afternoon,0
4678,62,Male,34425,Suburban,Tablet,Fashion,2,6,3503.14,0.48,0.74,4,SMS,New Product Launch,Upgrade your lifestyle with our new product,Mon,Morning,0
4679,52,Female,71481,Rural,Desktop,Fashion,7,7,2291.53,0.86,0.3,1,Email,New Product Launch,Limited time offer: 20% off today!,Tue,Afternoon,1
4680,56,Male,97347,Rural,Desktop,Electronics,17,2,3709.72,0.22,0.81,4,SMS,Flash Sale,Mega sale: Save big this weekend,Sun,Morning,1
4681,39,Female,103114,Urban,Mobile,Fashion,4,3,278.21,0.57,0.68,4,SMS,Loyalty Reward,Your loyalty reward: 15% extra off,Fri,Night,0
4682,58,Female,92317,Rural,Desktop,Health & Beauty,15,8,2916.32,0.81,0.25,3,Social,Flash Sale,New arrivals in your favorite style,Sat,Evening,1
4683,22,Female,142850,Urban,Tablet,Electronics,11,3,2290.4,0.5,0.46,1,Email,New Product Launch,Winter clearance sale starts today,Thu,Night,1
4684,59,Male,106826,Rural,Desktop,Health & Beauty,8,5,2206.1,0.42,0.81,3,SMS,New Product Launch,Don’t miss out on this deal,Thu,Afternoon,1
4685,40,Male,70530,Rural,Mobile,Travel,7,7,2636.1,0.35,0.71,2,Social,New Product Launch,Upgrade your lifestyle with our new product,Sat,Night,1
4686,34,Male,101099,Rural,Mobile,Groceries,4,9,705.98,0.6,0.03,2,Social,New Product Launch,Trending now: Shop the latest collection,Mon,Evening,0
4687,29,Female,45888,Suburban,Desktop,Groceries,19,1,4683.71,0.82,0.0,1,SMS,Discount,Special discount just for you,Mon,Night,1
4688,40,Male,47491,Suburban,Mobile,Groceries,18,0,3553.04,1.0,0.75,4,Push,Discount,Exclusive deal: Free shipping now,Sat,Afternoon,1
4689,33,Male,133101,Urban,Tablet,Electronics,14,6,515.76,0.87,0.45,3,Email,New Product Launch,Summer collection now available,Tue,Evening,1
4690,20,Female,52352,Rural,Tablet,Travel,19,0,489.35,0.45,0.51,4,Email,New Product Launch,Exclusive early access for premium customers,Sat,Morning,0
4691,47,Male,135437,Urban,Tablet,Groceries,10,3,1132.24,0.08,0.96,2,Push,New Product Launch,Reward points doubled for this week only,Tue,Evening,1
4692,39,Male,41676,Urban,Tablet,Health & Beauty,19,4,1274.64,0.12,0.13,3,Email,New Product Launch,Limited time offer: 20% off today!,Sat,Afternoon,0
4693,26,Female,85836,Rural,Mobile,Groceries,12,1,2511.54,0.03,0.03,3,SMS,New Product Launch,Don’t miss out on this deal,Fri,Morning,1
4694,46,Female,57463,Suburban,Mobile,Travel,12,9,2728.63,0.36,0.19,3,Social,New Product Launch,Summer collection now available,Wed,Morning,1
4695,64,Male,130478,Suburban,Desktop,Health & Beauty,16,3,814.46,0.48,0.71,1,Social,New Product Launch,Exclusive early access for premium customers,Thu,Evening,1
4696,54,Female,68990,Urban,Mobile,Health & Beauty,15,9,4870.31,0.82,0.18,1,Push,Loyalty Reward,Summer collection now available,Fri,Night,1
4697,40,Male,106544,Suburban,Desktop,Electronics,16,6,4141.37,0.09,0.53,1,SMS,Loyalty Reward,Don’t miss out on this deal,Sat,Evening,1
4698,30,Male,83627,Rural,Mobile,Electronics,18,3,3204.09,0.23,0.86,3,SMS,Discount,Your loyalty reward: 15% extra off,Wed,Afternoon,1
4699,49,Male,40221,Rural,Desktop,Fashion,13,0,1461.74,0.51,0.84,4,Social,Discount,Summer collection now available,Sat,Evening,0
4700,63,Male,134965,Suburban,Desktop,Travel,6,9,4560.67,0.85,0.21,0,Web Ads,New Product Launch,Special discount just for you,Thu,Night,1
4701,64,Male,114870,Suburban,Tablet,Health & Beauty,8,3,1644.69,0.09,0.9,4,Web Ads,Loyalty Reward,Hurry! Flash sale ends tonight,Mon,Afternoon,1
4702,40,Female,129054,Urban,Desktop,Travel,1,5,1664.26,0.24,0.99,2,Email,Flash Sale,Limited time offer: 20% off today!,Fri,Afternoon,0
4703,62,Female,148345,Suburban,Desktop,Groceries,18,4,1829.34,0.54,0.97,2,Email,New Product Launch,Upgrade your lifestyle with our new product,Tue,Afternoon,1
4704,34,Male,105837,Urban,Desktop,Groceries,5,3,334.88,0.32,0.89,1,Email,Loyalty Reward,Don’t miss out on this deal,Tue,Afternoon,0
4705,57,Female,92843,Rural,Desktop,Fashion,0,1,403.08,0.99,0.06,0,SMS,Flash Sale,Limited time offer: 20% off today!,Fri,Morning,0
4706,38,Female,71313,Rural,Desktop,Health & Beauty,6,9,2431.44,0.45,0.63,1,Social,Flash Sale,Your loyalty reward: 15% extra off,Thu,Night,1
4707,19,Male,49251,Rural,Tablet,Health & Beauty,15,5,4420.59,0.91,0.44,4,SMS,Loyalty Reward,Reward points doubled for this week only,Mon,Morning,1
4708,54,Female,66586,Suburban,Desktop,Fashion,1,5,4717.64,0.94,0.28,1,Push,New Product Launch,Don’t miss out on this deal,Fri,Morning,1
4709,23,Female,119693,Suburban,Desktop,Groceries,3,5,3901.02,0.26,0.32,2,Social,Loyalty Reward,New arrivals in your favorite style,Wed,Afternoon,1
4710,61,Male,94418,Suburban,Desktop,Health & Beauty,19,3,2081.67,0.33,0.94,2,Social,Flash Sale,"Buy one, get one free on select items",Sun,Morning,1
4711,35,Male,73884,Urban,Mobile,Travel,13,7,1621.41,0.32,0.95,1,Social,Flash Sale,Hurry! Flash sale ends tonight,Mon,Night,1
4712,47,Male,72620,Urban,Mobile,Health & Beauty,10,0,1156.95,0.44,0.1,4,Social,Discount,Your loyalty reward: 15% extra off,Tue,Morning,0
4713,39,Male,30040,Urban,Tablet,Groceries,8,9,2738.41,0.06,0.2,3,Email,New Product Launch,New arrivals in your favorite style,Mon,Evening,1
4714,50,Male,91677,Rural,Desktop,Health & Beauty,4,7,2464.06,0.81,0.92,4,Social,Flash Sale,Reward points doubled for this week only,Thu,Afternoon,1
4715,47,Male,65878,Urban,Desktop,Health & Beauty,2,7,2387.79,0.13,0.61,1,SMS,Loyalty Reward,Upgrade your lifestyle with our new product,Thu,Evening,1
4716,34,Male,25969,Suburban,Mobile,Electronics,19,4,1649.49,0.89,0.71,4,Social,New Product Launch,Winter clearance sale starts today,Mon,Evening,1
4717,60,Female,33162,Suburban,Desktop,Health & Beauty,1,8,2951.44,0.58,0.35,2,Push,Loyalty Reward,Winter clearance sale starts today,Tue,Afternoon,0
4718,49,Male,85435,Rural,Tablet,Fashion,9,8,3078.87,0.48,0.24,0,Web Ads,Flash Sale,Your loyalty reward: 15% extra off,Sun,Afternoon,1
4719,59,Female,138504,Suburban,Desktop,Fashion,9,9,4388.45,0.66,0.45,2,SMS,New Product Launch,Reward points doubled for this week only,Sun,Night,1
4720,31,Female,94667,Suburban,Tablet,Travel,6,3,3830.88,0.93,0.34,2,SMS,Discount,Summer collection now available,Mon,Morning,1
4721,27,Male,148658,Suburban,Mobile,Health & Beauty,14,1,1716.46,0.3,0.94,3,SMS,Flash Sale,Mega sale: Save big this weekend,Tue,Night,1
4722,64,Female,25037,Urban,Tablet,Travel,4,0,1959.73,0.27,0.16,1,Email,Loyalty Reward,New arrivals in your favorite style,Fri,Morning,0
4723,53,Female,80526,Urban,Tablet,Groceries,7,7,1273.55,0.37,0.99,3,Push,Discount,Mega sale: Save big this weekend,Thu,Night,1
4724,51,Female,107914,Suburban,Tablet,Groceries,17,7,937.18,0.49,0.91,3,Social,Loyalty Reward,Winter clearance sale starts today,Mon,Morning,1
4725,26,Male,34693,Suburban,Tablet,Electronics,19,6,633.57,0.08,0.57,1,Push,New Product Launch,Winter clearance sale starts today,Sat,Night,0
4726,59,Female,146189,Suburban,Tablet,Electronics,5,2,267.19,0.68,0.34,4,Social,Loyalty Reward,Limited time offer: 20% off today!,Mon,Evening,0
4727,45,Female,112162,Suburban,Tablet,Health & Beauty,10,2,2146.64,0.52,0.72,0,Email,Loyalty Reward,Exclusive early access for premium customers,Tue,Night,1
4728,28,Male,79090,Urban,Tablet,Health & Beauty,7,9,4799.7,0.54,0.48,3,Web Ads,Loyalty Reward,Reward points doubled for this week only,Wed,Night,1
4729,31,Female,22451,Rural,Tablet,Travel,3,7,2736.26,0.25,0.37,3,Email,New Product Launch,Upgrade your lifestyle with our new product,Tue,Morning,0
4730,56,Female,85560,Suburban,Tablet,Travel,6,7,3736.57,0.84,0.33,4,Push,Loyalty Reward,Limited time offer: 20% off today!,Wed,Afternoon,1
4731,64,Female,25962,Urban,Mobile,Health & Beauty,1,1,2048.84,0.4,0.08,1,Email,Discount,New arrivals in your favorite style,Mon,Night,0
4732,36,Female,120860,Suburban,Tablet,Health & Beauty,14,0,1983.59,0.65,0.43,2,Push,Flash Sale,"Buy one, get one free on select items",Thu,Evening,1
4733,32,Female,116951,Rural,Tablet,Electronics,8,0,713.49,0.24,0.25,4,Push,Discount,Upgrade your lifestyle with our new product,Fri,Evening,1
4734,45,Male,109552,Urban,Desktop,Electronics,18,0,1569.27,0.82,0.02,2,Push,Loyalty Reward,"Buy one, get one free on select items",Thu,Afternoon,1
4735,41,Female,36444,Urban,Desktop,Electronics,18,2,4650.49,0.3,0.23,0,Email,New Product Launch,"Buy one, get one free on select items",Thu,Night,1
4736,25,Male,60443,Rural,Desktop,Health & Beauty,4,0,2501.99,0.92,0.23,3,Web Ads,Flash Sale,Summer collection now available,Sun,Night,1
4737,60,Female,36506,Rural,Tablet,Travel,18,7,1101.28,0.45,0.3,0,Social,Flash Sale,Exclusive deal: Free shipping now,Fri,Evening,1
4738,26,Male,58384,Urban,Mobile,Fashion,2,7,3352.39,0.15,0.95,2,Web Ads,Loyalty Reward,Reward points doubled for this week only,Mon,Afternoon,0
4739,64,Male,128598,Rural,Mobile,Fashion,11,8,2086.69,0.61,0.9,2,Social,New Product Launch,Winter clearance sale starts today,Tue,Evening,1
4740,50,Male,135874,Suburban,Desktop,Travel,6,3,4153.94,0.56,0.03,2,Email,Discount,Exclusive early access for premium customers,Thu,Afternoon,1
4741,50,Female,117229,Rural,Desktop,Travel,4,7,554.85,0.42,0.24,3,Push,Loyalty Reward,Winter clearance sale starts today,Tue,Afternoon,0
4742,36,Female,132314,Rural,Tablet,Travel,11,6,2656.86,0.82,0.44,1,Social,Loyalty Reward,Don’t miss out on this deal,Thu,Night,1
4743,20,Female,139846,Urban,Mobile,Electronics,3,3,4025.94,0.42,0.28,1,Social,Loyalty Reward,Summer collection now available,Sun,Morning,1
4744,27,Female,44248,Rural,Mobile,Groceries,19,0,4283.54,0.14,0.4,3,Email,Discount,Special discount just for you,Sat,Morning,1
4745,57,Female,66162,Urban,Desktop,Health & Beauty,18,2,2042.09,0.03,0.83,1,SMS,Flash Sale,Reward points doubled for this week only,Mon,Evening,1
4746,64,Male,62690,Suburban,Mobile,Electronics,12,7,3731.1,0.89,0.57,1,Social,Discount,New arrivals in your favorite style,Tue,Night,1
4747,59,Male,147521,Rural,Desktop,Fashion,14,7,4831.98,0.47,0.42,3,Email,Discount,Upgrade your lifestyle with our new product,Sat,Night,1
4748,18,Male,89625,Rural,Desktop,Health & Beauty,9,1,3147.45,0.56,0.49,1,Web Ads,New Product Launch,Limited time offer: 20% off today!,Fri,Morning,1
4749,46,Female,132752,Urban,Tablet,Travel,0,6,4076.79,0.11,0.27,1,SMS,Flash Sale,Mega sale: Save big this weekend,Mon,Evening,1
4750,51,Female,88008,Urban,Desktop,Fashion,2,0,2911.37,0.49,0.21,4,Web Ads,Loyalty Reward,New arrivals in your favorite style,Fri,Afternoon,0
4751,30,Male,80309,Rural,Tablet,Travel,17,3,3972.04,0.53,0.21,0,Push,New Product Launch,"Buy one, get one free on select items",Sat,Morning,1
4752,18,Female,63237,Urban,Mobile,Travel,15,6,4709.42,0.47,0.8,0,Push,Loyalty Reward,Exclusive early access for premium customers,Thu,Afternoon,1
4753,51,Female,146967,Rural,Mobile,Travel,11,3,3586.16,0.95,0.19,0,Social,New Product Launch,New arrivals in your favorite style,Sat,Afternoon,1
4754,46,Male,125754,Suburban,Desktop,Health & Beauty,15,3,856.7,0.57,0.91,4,Web Ads,New Product Launch,Limited time offer: 20% off today!,Thu,Evening,1
4755,64,Male,55732,Rural,Desktop,Fashion,10,6,501.41,0.97,0.45,0,SMS,Discount,Exclusive deal: Free shipping now,Fri,Afternoon,1
4756,30,Female,28104,Suburban,Tablet,Fashion,10,0,4079.22,0.15,0.53,2,Web Ads,New Product Launch,Exclusive early access for premium customers,Thu,Night,0
4757,46,Female,103230,Suburban,Tablet,Travel,13,4,1366.0,0.91,0.61,0,Email,New Product Launch,Summer collection now available,Thu,Evening,1
4758,56,Male,110266,Urban,Mobile,Electronics,16,5,4388.8,0.55,0.31,3,Web Ads,Flash Sale,Mega sale: Save big this weekend,Fri,Evening,1
4759,41,Female,54980,Urban,Mobile,Groceries,18,6,1061.16,0.3,0.9,0,Social,Flash Sale,Special discount just for you,Tue,Night,1
4760,43,Male,149985,Urban,Desktop,Electronics,10,6,4564.13,0.75,0.61,2,Web Ads,New Product Launch,"Buy one, get one free on select items",Tue,Afternoon,1
4761,34,Male,146133,Urban,Desktop,Health & Beauty,3,6,4045.56,0.56,0.9,0,Email,Flash Sale,New arrivals in your favorite style,Mon,Night,1
4762,24,Male,94990,Rural,Tablet,Groceries,9,1,4418.19,0.58,0.51,1,SMS,New Product Launch,Your loyalty reward: 15% extra off,Fri,Evening,1
4763,30,Female,59560,Suburban,Desktop,Electronics,18,5,1240.27,0.17,0.04,2,Push,Flash Sale,Winter clearance sale starts today,Mon,Morning,1
4764,22,Male,29554,Rural,Tablet,Fashion,3,8,4404.81,0.68,0.03,3,Email,Flash Sale,New arrivals in your favorite style,Wed,Afternoon,1
4765,43,Male,111049,Suburban,Mobile,Electronics,10,6,2979.04,0.29,0.31,1,Email,New Product Launch,Hurry! Flash sale ends tonight,Thu,Night,1
4766,20,Female,127007,Suburban,Mobile,Travel,6,6,511.64,0.36,0.85,1,Push,Loyalty Reward,Limited time offer: 20% off today!,Sun,Morning,1
4767,24,Male,65987,Suburban,Desktop,Health & Beauty,19,1,4662.1,0.91,0.27,4,Web Ads,New Product Launch,Exclusive early access for premium customers,Fri,Night,1
4768,56,Female,50985,Rural,Tablet,Electronics,8,6,1053.74,0.18,0.48,1,Social,New Product Launch,Don’t miss out on this deal,Wed,Afternoon,1
4769,18,Female,110298,Urban,Desktop,Electronics,1,8,1146.14,0.89,0.2,0,SMS,Loyalty Reward,Exclusive deal: Free shipping now,Fri,Morning,1
4770,34,Female,68167,Rural,Desktop,Groceries,0,2,3549.75,0.5,0.75,1,Web Ads,Flash Sale,Upgrade your lifestyle with our new product,Fri,Afternoon,1
4771,60,Male,136533,Suburban,Tablet,Travel,7,1,2957.01,0.18,0.67,1,Push,Discount,Limited time offer: 20% off today!,Thu,Evening,1
4772,42,Male,60428,Rural,Desktop,Groceries,18,5,4524.66,0.81,0.9,4,Social,Discount,Winter clearance sale starts today,Sun,Morning,1
4773,20,Female,87238,Suburban,Tablet,Health & Beauty,15,1,1604.08,0.65,0.36,0,SMS,Discount,Winter clearance sale starts today,Fri,Night,1
4774,32,Female,135078,Urban,Tablet,Health & Beauty,13,0,304.44,0.35,0.98,0,Social,Loyalty Reward,Reward points doubled for this week only,Wed,Afternoon,1
4775,46,Female,82723,Urban,Desktop,Travel,3,9,4975.5,0.3,0.88,1,Push,New Product Launch,Special discount just for you,Wed,Night,1
4776,60,Male,37038,Rural,Tablet,Groceries,18,3,1632.44,0.42,0.45,3,Social,New Product Launch,Limited time offer: 20% off today!,Tue,Morning,1
4777,49,Female,42219,Urban,Mobile,Travel,5,8,893.44,0.14,0.86,3,SMS,Loyalty Reward,Hurry! Flash sale ends tonight,Sun,Night,0
4778,43,Female,24271,Suburban,Mobile,Groceries,14,9,4923.47,0.81,0.42,0,Web Ads,Loyalty Reward,Upgrade your lifestyle with our new product,Thu,Afternoon,1
4779,33,Female,47397,Suburban,Mobile,Fashion,12,2,2858.18,0.28,0.79,3,Push,Loyalty Reward,Don’t miss out on this deal,Fri,Evening,0
4780,42,Male,94491,Urban,Mobile,Travel,18,2,829.4,0.83,0.36,0,Social,Flash Sale,Summer collection now available,Mon,Morning,0
4781,45,Female,138088,Urban,Desktop,Health & Beauty,3,5,4195.53,0.73,0.26,0,Push,Discount,Don’t miss out on this deal,Mon,Evening,1
4782,26,Male,49602,Urban,Mobile,Groceries,1,5,4732.55,0.94,0.74,2,SMS,Flash Sale,Reward points doubled for this week only,Thu,Evening,1
4783,18,Male,74471,Rural,Mobile,Fashion,2,7,4418.27,0.1,0.96,0,SMS,Flash Sale,Special discount just for you,Sun,Afternoon,1
4784,46,Female,82150,Rural,Mobile,Health & Beauty,13,9,1073.23,0.35,0.73,2,Web Ads,Discount,Trending now: Shop the latest collection,Fri,Night,1
4785,39,Female,64227,Suburban,Mobile,Groceries,3,5,358.17,0.62,0.98,1,SMS,Discount,Hurry! Flash sale ends tonight,Thu,Afternoon,0
4786,33,Female,117081,Rural,Desktop,Fashion,15,7,1919.37,0.86,0.92,4,Web Ads,Loyalty Reward,Exclusive deal: Free shipping now,Thu,Evening,1
4787,58,Male,43116,Rural,Mobile,Health & Beauty,10,7,1838.74,0.16,0.43,0,Email,Discount,Mega sale: Save big this weekend,Tue,Afternoon,0
4788,61,Male,26674,Suburban,Tablet,Health & Beauty,12,6,2089.0,0.86,0.51,1,Web Ads,Loyalty Reward,Your loyalty reward: 15% extra off,Tue,Evening,1
4789,58,Male,37469,Suburban,Tablet,Fashion,0,4,4015.01,0.07,0.19,0,Social,Discount,Don’t miss out on this deal,Mon,Night,0
4790,24,Female,25446,Urban,Desktop,Health & Beauty,12,3,147.27,0.47,0.44,0,Email,New Product Launch,Upgrade your lifestyle with our new product,Mon,Morning,0
4791,31,Male,144809,Urban,Desktop,Groceries,14,0,3406.59,0.08,0.77,4,SMS,Flash Sale,New arrivals in your favorite style,Wed,Night,1
4792,46,Female,40760,Rural,Desktop,Groceries,6,5,4927.25,0.15,0.52,2,Social,Loyalty Reward,Reward points doubled for this week only,Wed,Morning,1
4793,36,Female,21963,Suburban,Mobile,Health & Beauty,4,7,2055.85,0.77,0.97,0,Social,New Product Launch,Winter clearance sale starts today,Sun,Afternoon,1
4794,36,Female,128281,Rural,Desktop,Electronics,5,3,2476.78,0.02,0.11,0,Social,Loyalty Reward,Upgrade your lifestyle with our new product,Tue,Night,1
4795,19,Male,96002,Rural,Mobile,Fashion,8,6,3177.08,0.56,0.51,2,SMS,Discount,Exclusive early access for premium customers,Wed,Morning,1
4796,58,Male,47262,Suburban,Desktop,Electronics,5,2,1499.36,0.1,0.53,3,SMS,New Product Launch,Trending now: Shop the latest collection,Thu,Evening,0
4797,62,Male,25177,Suburban,Tablet,Groceries,5,4,3620.73,0.81,0.15,4,Social,Discount,Winter clearance sale starts today,Wed,Afternoon,0
4798,32,Female,31160,Suburban,Tablet,Health & Beauty,1,6,1094.69,0.81,0.8,4,Email,Flash Sale,Limited time offer: 20% off today!,Wed,Morning,1
4799,20,Male,122876,Suburban,Mobile,Travel,5,8,417.48,0.7,0.82,0,Social,Flash Sale,Your loyalty reward: 15% extra off,Thu,Afternoon,1
4800,28,Male,27543,Rural,Desktop,Travel,9,8,4026.51,0.76,0.9,4,SMS,Loyalty Reward,Summer collection now available,Tue,Afternoon,1
4801,63,Female,127211,Rural,Tablet,Electronics,4,6,964.94,0.59,0.94,3,SMS,New Product Launch,New arrivals in your favorite style,Mon,Evening,0
4802,47,Female,102162,Rural,Mobile,Electronics,19,3,3684.32,0.49,0.75,0,Web Ads,Loyalty Reward,Mega sale: Save big this weekend,Tue,Evening,1
4803,57,Male,59278,Suburban,Tablet,Electronics,11,5,4369.41,0.41,0.84,2,Push,Flash Sale,Trending now: Shop the latest collection,Mon,Afternoon,1
4804,35,Female,49607,Urban,Desktop,Groceries,5,3,324.3,0.66,0.07,2,Email,Flash Sale,Exclusive early access for premium customers,Thu,Evening,0
4805,19,Male,105835,Rural,Mobile,Groceries,5,2,3562.81,0.38,0.38,0,Web Ads,Discount,Hurry! Flash sale ends tonight,Tue,Evening,1
4806,49,Female,144403,Urban,Tablet,Health & Beauty,7,8,3266.55,0.0,0.28,2,Push,Flash Sale,Exclusive deal: Free shipping now,Mon,Night,1
4807,25,Female,37221,Urban,Desktop,Groceries,16,4,3157.01,0.1,0.79,2,SMS,Flash Sale,Limited time offer: 20% off today!,Fri,Afternoon,1
4808,39,Male,23323,Urban,Mobile,Health & Beauty,17,7,1547.26,0.65,0.31,0,Push,Loyalty Reward,Special discount just for you,Tue,Evening,1
4809,23,Female,72105,Suburban,Tablet,Health & Beauty,10,2,323.59,0.36,0.5,1,SMS,Discount,Trending now: Shop the latest collection,Sat,Night,1
4810,29,Female,127841,Suburban,Tablet,Electronics,0,8,582.58,0.99,0.42,4,Social,Loyalty Reward,Winter clearance sale starts today,Wed,Morning,1
4811,64,Female,96151,Rural,Mobile,Travel,6,0,1437.28,0.35,0.76,4,Email,Flash Sale,Reward points doubled for this week only,Mon,Morning,0
4812,57,Male,144908,Rural,Desktop,Electronics,7,1,2090.32,0.11,0.58,1,SMS,Loyalty Reward,Limited time offer: 20% off today!,Fri,Afternoon,1
4813,53,Female,86968,Suburban,Mobile,Groceries,2,3,4598.67,0.33,0.39,2,SMS,Loyalty Reward,"Buy one, get one free on select items",Mon,Morning,1
4814,32,Female,43238,Suburban,Tablet,Fashion,18,1,3451.97,0.69,0.13,4,SMS,Discount,Winter clearance sale starts today,Tue,Night,1
4815,45,Male,125959,Urban,Tablet,Groceries,15,8,227.98,0.53,0.16,3,Push,Flash Sale,Your loyalty reward: 15% extra off,Fri,Morning,1
4816,62,Male,83830,Suburban,Tablet,Travel,7,6,4606.6,0.61,0.72,1,SMS,Loyalty Reward,Reward points doubled for this week only,Wed,Morning,1
4817,35,Female,93967,Suburban,Desktop,Groceries,5,1,3629.71,0.11,0.03,2,Social,Loyalty Reward,Trending now: Shop the latest collection,Fri,Night,0
4818,19,Female,28330,Suburban,Tablet,Travel,1,3,2513.61,0.83,0.44,3,Web Ads,New Product Launch,Trending now: Shop the latest collection,Mon,Evening,0
4819,30,Female,64153,Suburban,Tablet,Fashion,11,5,2368.78,0.9,0.73,1,Web Ads,Loyalty Reward,Special discount just for you,Fri,Evening,1
4820,62,Male,28611,Urban,Mobile,Fashion,5,1,4672.6,0.15,0.36,2,Web Ads,New Product Launch,Your loyalty reward: 15% extra off,Mon,Evening,0
4821,32,Female,33872,Rural,Tablet,Health & Beauty,13,8,2795.04,0.63,0.65,0,SMS,Flash Sale,Mega sale: Save big this weekend,Thu,Night,1
4822,37,Male,69455,Urban,Mobile,Groceries,6,2,2563.6,0.23,0.77,2,Social,Loyalty Reward,Mega sale: Save big this weekend,Mon,Afternoon,1
